Category,Month,Year,PdDistrict,X,Y,Location
ASSAULT,2,2016,TENDERLOIN,-122.413048,37.78191196,"(37.7819119628298, -122.413047972078)"
ASSAULT,3,2016,TENDERLOIN,-122.413048,37.78191196,"(37.7819119628298, -122.413047972078)"
ASSAULT,5,2016,TENDERLOIN,-122.413048,37.78191196,"(37.7819119628298, -122.413047972078)"
ASSAULT,1,2016,TENDERLOIN,-122.413048,37.78191196,"(37.7819119628298, -122.413047972078)"
ASSAULT,2,2016,TENDERLOIN,-122.413048,37.78191196,"(37.7819119628298, -122.413047972078)"
ASSAULT,4,2016,TENDERLOIN,-122.413048,37.78191196,"(37.7819119628298, -122.413047972078)"
ASSAULT,9,2016,RICHMOND,-122.4653522,37.78191292,"(37.7819129193277, -122.465352199094)"
ASSAULT,1,2016,RICHMOND,-122.4653522,37.78191292,"(37.7819129193277, -122.465352199094)"
ASSAULT,10,2016,SOUTHERN,-122.4054679,37.78192411,"(37.781924110513, -122.405467934272)"
ASSAULT,1,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,10,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,10,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,8,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,1,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,7,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,9,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,10,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,11,2016,SOUTHERN,-122.4100416,37.78195365,"(37.7819536537257, -122.410041631816)"
ASSAULT,2,2016,SOUTHERN,-122.4084371,37.78195439,"(37.7819543949998, -122.408437135288)"
ASSAULT,2,2016,SOUTHERN,-122.4084371,37.78195439,"(37.7819543949998, -122.408437135288)"
ASSAULT,7,2016,SOUTHERN,-122.4084371,37.78195439,"(37.7819543949998, -122.408437135288)"
ASSAULT,5,2016,NORTHERN,-122.4206419,37.78196082,"(37.7819608221838, -122.420641893733)"
ASSAULT,1,2016,NORTHERN,-122.4206419,37.78196082,"(37.7819608221838, -122.420641893733)"
ASSAULT,1,2016,NORTHERN,-122.4206419,37.78196082,"(37.7819608221838, -122.420641893733)"
ASSAULT,9,2016,RICHMOND,-122.4859449,37.78197217,"(37.7819721697031, -122.485944898656)"
ASSAULT,11,2016,PARK,-122.4393296,37.78197885,"(37.7819788533568, -122.439329634936)"
ASSAULT,7,2016,PARK,-122.4393296,37.78197885,"(37.7819788533568, -122.439329634936)"
ASSAULT,8,2016,PARK,-122.4349926,37.78198937,"(37.7819893688505, -122.434992629934)"
ASSAULT,2,2016,NORTHERN,-122.4282452,37.78200441,"(37.7820044139073, -122.428245242312)"
ASSAULT,2,2016,NORTHERN,-122.4282452,37.78200441,"(37.7820044139073, -122.428245242312)"
ASSAULT,3,2016,NORTHERN,-122.4282452,37.78200441,"(37.7820044139073, -122.428245242312)"
ASSAULT,9,2016,NORTHERN,-122.4282452,37.78200441,"(37.7820044139073, -122.428245242312)"
ASSAULT,1,2016,RICHMOND,-122.4633483,37.78200811,"(37.7820081056628, -122.463348348807)"
ASSAULT,1,2016,RICHMOND,-122.4633483,37.78200811,"(37.7820081056628, -122.463348348807)"
ASSAULT,11,2016,NORTHERN,-122.4198206,37.78200878,"(37.782008780606, -122.419820628063)"
ASSAULT,11,2016,NORTHERN,-122.4198206,37.78200878,"(37.782008780606, -122.419820628063)"
ASSAULT,4,2016,TENDERLOIN,-122.4130699,37.78202043,"(37.7820204255866, -122.413069926397)"
ASSAULT,6,2016,TENDERLOIN,-122.4130699,37.78202043,"(37.7820204255866, -122.413069926397)"
ASSAULT,1,2016,TENDERLOIN,-122.4130699,37.78202043,"(37.7820204255866, -122.413069926397)"
ASSAULT,3,2016,TENDERLOIN,-122.4130699,37.78202043,"(37.7820204255866, -122.413069926397)"
ASSAULT,5,2016,TENDERLOIN,-122.4130699,37.78202043,"(37.7820204255866, -122.413069926397)"
ASSAULT,7,2016,TENDERLOIN,-122.4130699,37.78202043,"(37.7820204255866, -122.413069926397)"
ASSAULT,9,2016,TENDERLOIN,-122.4130699,37.78202043,"(37.7820204255866, -122.413069926397)"
ASSAULT,8,2016,RICHMOND,-122.4848733,37.78202318,"(37.7820231786465, -122.484873334981)"
ASSAULT,4,2016,SOUTHERN,-122.4011616,37.78202385,"(37.7820238478975, -122.401161555602)"
ASSAULT,1,2016,SOUTHERN,-122.4011616,37.78202385,"(37.7820238478975, -122.401161555602)"
ASSAULT,11,2016,SOUTHERN,-122.4011616,37.78202385,"(37.7820238478975, -122.401161555602)"
ASSAULT,11,2016,SOUTHERN,-122.4011616,37.78202385,"(37.7820238478975, -122.401161555602)"
ASSAULT,2,2016,SOUTHERN,-122.4099437,37.78203125,"(37.7820312485124, -122.40994365498)"
ASSAULT,11,2016,SOUTHERN,-122.4085344,37.78203256,"(37.7820325646934, -122.408534383763)"
ASSAULT,2,2016,SOUTHERN,-122.4085344,37.78203256,"(37.7820325646934, -122.408534383763)"
ASSAULT,5,2016,SOUTHERN,-122.4023215,37.78203871,"(37.7820387146172, -122.40232147638)"
ASSAULT,3,2016,NORTHERN,-122.4274003,37.78205655,"(37.7820565475813, -122.427400263419)"
ASSAULT,3,2016,NORTHERN,-122.4274003,37.78205655,"(37.7820565475813, -122.427400263419)"
ASSAULT,6,2016,NORTHERN,-122.4274003,37.78205655,"(37.7820565475813, -122.427400263419)"
ASSAULT,4,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,4,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,8,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,3,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,1,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,1,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,4,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,4,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,6,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,9,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,10,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,10,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,11,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,11,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,11,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,12,2016,TENDERLOIN,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)"
ASSAULT,9,2016,RICHMOND,-122.4838052,37.78207412,"(37.7820741196393, -122.483805229339)"
ASSAULT,12,2016,NORTHERN,-122.4290187,37.7820855,"(37.7820855001414, -122.429018666717)"
ASSAULT,9,2016,NORTHERN,-122.4290187,37.7820855,"(37.7820855001414, -122.429018666717)"
ASSAULT,6,2016,NORTHERN,-122.4308575,37.78209668,"(37.7820966815117, -122.430857476037)"
ASSAULT,9,2016,RICHMOND,-122.4612028,37.7821021,"(37.7821020995406, -122.461202846502)"
ASSAULT,4,2016,RICHMOND,-122.4843534,37.7821054,"(37.782105404547, -122.484353420174)"
ASSAULT,2,2016,SOUTHERN,-122.4071607,37.78211613,"(37.7821161321441, -122.407160717737)"
ASSAULT,11,2016,NORTHERN,-122.4198425,37.78211726,"(37.7821172596318, -122.419842456494)"
ASSAULT,6,2016,SOUTHERN,-122.4072588,37.78211765,"(37.7821176524238, -122.407258776463)"
ASSAULT,10,2016,SOUTHERN,-122.4072588,37.78211765,"(37.7821176524238, -122.407258776463)"
ASSAULT,10,2016,SOUTHERN,-122.4072588,37.78211765,"(37.7821176524238, -122.407258776463)"
ASSAULT,6,2016,SOUTHERN,-122.3968446,37.7821181,"(37.7821181034463, -122.396844646399)"
ASSAULT,12,2016,SOUTHERN,-122.3968446,37.7821181,"(37.7821181034463, -122.396844646399)"
ASSAULT,7,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,7,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,8,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,5,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,5,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,1,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,11,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,2,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,3,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,10,2016,TENDERLOIN,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)"
ASSAULT,6,2016,SOUTHERN,-122.3978145,37.78213725,"(37.7821372491619, -122.397814506334)"
ASSAULT,11,2016,SOUTHERN,-122.3978145,37.78213725,"(37.7821372491619, -122.397814506334)"
ASSAULT,11,2016,SOUTHERN,-122.3978145,37.78213725,"(37.7821372491619, -122.397814506334)"
ASSAULT,1,2016,SOUTHERN,-122.3978145,37.78213725,"(37.7821372491619, -122.397814506334)"
ASSAULT,11,2016,SOUTHERN,-122.3978145,37.78213725,"(37.7821372491619, -122.397814506334)"
ASSAULT,1,2016,TENDERLOIN,-122.415533,37.7821373,"(37.7821372997842, -122.415533007999)"
ASSAULT,1,2016,TENDERLOIN,-122.415533,37.7821373,"(37.7821372997842, -122.415533007999)"
ASSAULT,1,2016,TENDERLOIN,-122.415533,37.7821373,"(37.7821372997842, -122.415533007999)"
ASSAULT,8,2016,TENDERLOIN,-122.415533,37.7821373,"(37.7821372997842, -122.415533007999)"
ASSAULT,9,2016,TENDERLOIN,-122.415533,37.7821373,"(37.7821372997842, -122.415533007999)"
ASSAULT,9,2016,TENDERLOIN,-122.415533,37.7821373,"(37.7821372997842, -122.415533007999)"
ASSAULT,9,2016,TENDERLOIN,-122.4112651,37.78213927,"(37.7821392681522, -122.41126513685)"
ASSAULT,2,2016,TENDERLOIN,-122.4112651,37.78213927,"(37.7821392681522, -122.41126513685)"
ASSAULT,4,2016,TENDERLOIN,-122.4112651,37.78213927,"(37.7821392681522, -122.41126513685)"
ASSAULT,7,2016,NORTHERN,-122.4341655,37.78214903,"(37.7821490263522, -122.434165498104)"
ASSAULT,9,2016,RICHMOND,-122.4816617,37.78215961,"(37.7821596145828, -122.481661655043)"
ASSAULT,8,2016,NORTHERN,-122.4189964,37.78216891,"(37.7821689138292, -122.418996371999)"
ASSAULT,4,2016,NORTHERN,-122.4189964,37.78216891,"(37.7821689138292, -122.418996371999)"
ASSAULT,7,2016,NORTHERN,-122.4189964,37.78216891,"(37.7821689138292, -122.418996371999)"
ASSAULT,8,2016,NORTHERN,-122.4189964,37.78216891,"(37.7821689138292, -122.418996371999)"
ASSAULT,2,2016,PARK,-122.4374734,37.78221257,"(37.782212570064, -122.437473383182)"
ASSAULT,2,2016,NORTHERN,-122.4223721,37.7822183,"(37.7822183013917, -122.42237213905)"
ASSAULT,8,2016,SOUTHERN,-122.3988824,37.78222265,"(37.7822226458536, -122.398882384128)"
ASSAULT,12,2016,SOUTHERN,-122.3988824,37.78222265,"(37.7822226458536, -122.398882384128)"
ASSAULT,5,2016,RICHMOND,-122.478986,37.78222927,"(37.7822292745003, -122.478985986075)"
ASSAULT,8,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,12,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,12,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,9,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,8,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,12,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,11,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,11,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,1,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,1,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,3,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,3,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,5,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,6,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,6,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,6,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,6,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,8,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,10,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,10,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,11,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,11,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,12,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,12,2016,SOUTHERN,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
ASSAULT,5,2016,PARK,-122.446613,37.78224582,"(37.7822458223917, -122.446612978839)"
ASSAULT,6,2016,PARK,-122.446613,37.78224582,"(37.7822458223917, -122.446612978839)"
ASSAULT,1,2016,PARK,-122.446613,37.78224582,"(37.7822458223917, -122.446612978839)"
ASSAULT,12,2016,PARK,-122.446613,37.78224582,"(37.7822458223917, -122.446612978839)"
ASSAULT,12,2016,PARK,-122.446613,37.78224582,"(37.7822458223917, -122.446612978839)"
ASSAULT,5,2016,TENDERLOIN,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)"
ASSAULT,4,2016,TENDERLOIN,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)"
ASSAULT,1,2016,TENDERLOIN,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)"
ASSAULT,5,2016,TENDERLOIN,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)"
ASSAULT,6,2016,NORTHERN,-122.4257789,37.78231924,"(37.7823192392643, -122.42577891406)"
ASSAULT,8,2016,NORTHERN,-122.4257789,37.78231924,"(37.7823192392643, -122.42577891406)"
ASSAULT,4,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,12,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,11,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,5,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,5,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,7,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,7,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,7,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,8,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,10,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,10,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,12,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,12,2016,SOUTHERN,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
ASSAULT,7,2016,NORTHERN,-122.4181929,37.78232634,"(37.7823263368922, -122.418192861208)"
ASSAULT,2,2016,TENDERLOIN,-122.4140298,37.78232912,"(37.7823291237659, -122.414029821727)"
ASSAULT,1,2016,TENDERLOIN,-122.4140298,37.78232912,"(37.7823291237659, -122.414029821727)"
ASSAULT,8,2016,TENDERLOIN,-122.4140298,37.78232912,"(37.7823291237659, -122.414029821727)"
ASSAULT,3,2016,TENDERLOIN,-122.4140298,37.78232912,"(37.7823291237659, -122.414029821727)"
ASSAULT,8,2016,TENDERLOIN,-122.4140298,37.78232912,"(37.7823291237659, -122.414029821727)"
ASSAULT,10,2016,TENDERLOIN,-122.4140298,37.78232912,"(37.7823291237659, -122.414029821727)"
ASSAULT,11,2016,TENDERLOIN,-122.4140298,37.78232912,"(37.7823291237659, -122.414029821727)"
ASSAULT,3,2016,TENDERLOIN,-122.4138932,37.78234652,"(37.782346520673, -122.413893155951)"
ASSAULT,3,2016,TENDERLOIN,-122.4138932,37.78234652,"(37.782346520673, -122.413893155951)"
ASSAULT,6,2016,TENDERLOIN,-122.4138932,37.78234652,"(37.782346520673, -122.413893155951)"
ASSAULT,8,2016,TENDERLOIN,-122.4138932,37.78234652,"(37.782346520673, -122.413893155951)"
ASSAULT,8,2016,TENDERLOIN,-122.4138932,37.78234652,"(37.782346520673, -122.413893155951)"
ASSAULT,4,2016,NORTHERN,-122.4325154,37.78234964,"(37.7823496388199, -122.432515381765)"
ASSAULT,6,2016,NORTHERN,-122.4325154,37.78234964,"(37.7823496388199, -122.432515381765)"
ASSAULT,6,2016,NORTHERN,-122.4325154,37.78234964,"(37.7823496388199, -122.432515381765)"
ASSAULT,11,2016,SOUTHERN,-122.3970474,37.78236146,"(37.7823614642502, -122.397047350092)"
ASSAULT,2,2016,NORTHERN,-122.4283105,37.78236291,"(37.7823629069329, -122.42831052169)"
ASSAULT,6,2016,NORTHERN,-122.4216159,37.78237049,"(37.7823704886183, -122.421615857354)"
ASSAULT,6,2016,NORTHERN,-122.4216159,37.78237049,"(37.7823704886183, -122.421615857354)"
ASSAULT,4,2016,PARK,-122.4480431,37.78237104,"(37.7823710354886, -122.448043124454)"
ASSAULT,12,2016,RICHMOND,-122.4480431,37.78237104,"(37.7823710354886, -122.448043124454)"
ASSAULT,3,2016,PARK,-122.4480431,37.78237104,"(37.7823710354886, -122.448043124454)"
ASSAULT,2,2016,RICHMOND,-122.4480431,37.78237104,"(37.7823710354886, -122.448043124454)"
ASSAULT,2,2016,RICHMOND,-122.4480431,37.78237104,"(37.7823710354886, -122.448043124454)"
ASSAULT,2,2016,RICHMOND,-122.4480431,37.78237104,"(37.7823710354886, -122.448043124454)"
ASSAULT,3,2016,TENDERLOIN,-122.4173405,37.7823799,"(37.7823798970477, -122.417340533228)"
ASSAULT,11,2016,SOUTHERN,-122.4068191,37.78238592,"(37.7823859229171, -122.406819073383)"
ASSAULT,12,2016,SOUTHERN,-122.4068191,37.78238592,"(37.7823859229171, -122.406819073383)"
ASSAULT,4,2016,RICHMOND,-122.4779234,37.7823888,"(37.7823887969033, -122.477923412369)"
ASSAULT,10,2016,SOUTHERN,-122.403891,37.78240141,"(37.7824014072132, -122.403890955445)"
ASSAULT,4,2016,SOUTHERN,-122.403891,37.78240141,"(37.7824014072132, -122.403890955445)"
ASSAULT,1,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,1,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,4,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,1,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,4,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,7,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,7,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,8,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,9,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,11,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,11,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,12,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,12,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,12,2016,TENDERLOIN,-122.416343,37.78244651,"(37.7824465135592, -122.416342977622)"
ASSAULT,6,2016,PARK,-122.4392991,37.78244926,"(37.7824492641129, -122.43929911672)"
ASSAULT,4,2016,PARK,-122.4392991,37.78244926,"(37.7824492641129, -122.43929911672)"
ASSAULT,4,2016,PARK,-122.4392991,37.78244926,"(37.7824492641129, -122.43929911672)"
ASSAULT,6,2016,NORTHERN,-122.4205764,37.78245335,"(37.782453353282, -122.420576428438)"
ASSAULT,10,2016,NORTHERN,-122.4205764,37.78245335,"(37.782453353282, -122.420576428438)"
ASSAULT,7,2016,TENDERLOIN,-122.417171,37.78245402,"(37.7824540249462, -122.417170993889)"
ASSAULT,7,2016,TENDERLOIN,-122.417171,37.78245402,"(37.7824540249462, -122.417170993889)"
ASSAULT,10,2016,TENDERLOIN,-122.417171,37.78245402,"(37.7824540249462, -122.417170993889)"
ASSAULT,6,2016,NORTHERN,-122.4241093,37.78247564,"(37.7824756422772, -122.424109315499)"
ASSAULT,10,2016,SOUTHERN,-122.4068922,37.78248317,"(37.7824831658141, -122.406892170029)"
ASSAULT,5,2016,RICHMOND,-122.447335,37.78248696,"(37.7824869629764, -122.447335040314)"
ASSAULT,2,2016,PARK,-122.4458207,37.7824874,"(37.7824873967177, -122.445820722284)"
ASSAULT,5,2016,PARK,-122.4458207,37.7824874,"(37.7824873967177, -122.445820722284)"
ASSAULT,5,2016,PARK,-122.4458207,37.7824874,"(37.7824873967177, -122.445820722284)"
ASSAULT,10,2016,TENDERLOIN,-122.4106899,37.78249489,"(37.7824948907735, -122.410689907787)"
ASSAULT,10,2016,TENDERLOIN,-122.4106899,37.78249489,"(37.7824948907735, -122.410689907787)"
ASSAULT,11,2016,TENDERLOIN,-122.4106899,37.78249489,"(37.7824948907735, -122.410689907787)"
ASSAULT,11,2016,TENDERLOIN,-122.4106899,37.78249489,"(37.7824948907735, -122.410689907787)"
ASSAULT,3,2016,TENDERLOIN,-122.4105513,37.78250256,"(37.7825025590102, -122.41055128181)"
ASSAULT,3,2016,TENDERLOIN,-122.4105513,37.78250256,"(37.7825025590102, -122.41055128181)"
ASSAULT,6,2016,TENDERLOIN,-122.4105513,37.78250256,"(37.7825025590102, -122.41055128181)"
ASSAULT,5,2016,NORTHERN,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)"
ASSAULT,4,2016,NORTHERN,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)"
ASSAULT,4,2016,NORTHERN,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)"
ASSAULT,4,2016,NORTHERN,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)"
ASSAULT,4,2016,NORTHERN,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)"
ASSAULT,11,2016,NORTHERN,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)"
ASSAULT,5,2016,TENDERLOIN,-122.4123864,37.78253867,"(37.7825386747303, -122.412386379783)"
ASSAULT,8,2016,SOUTHERN,-122.3973888,37.78255435,"(37.7825543452426, -122.397388784826)"
ASSAULT,8,2016,SOUTHERN,-122.3973888,37.78255435,"(37.7825543452426, -122.397388784826)"
ASSAULT,8,2016,SOUTHERN,-122.3973888,37.78255435,"(37.7825543452426, -122.397388784826)"
ASSAULT,4,2016,SOUTHERN,-122.3973888,37.78255435,"(37.7825543452426, -122.397388784826)"
ASSAULT,5,2016,SOUTHERN,-122.3973888,37.78255435,"(37.7825543452426, -122.397388784826)"
ASSAULT,7,2016,PARK,-122.442305,37.78255469,"(37.782554689664, -122.442304967684)"
ASSAULT,12,2016,TENDERLOIN,-122.4122498,37.78255633,"(37.782556330202, -122.412249767634)"
ASSAULT,9,2016,TENDERLOIN,-122.4122498,37.78255633,"(37.782556330202, -122.412249767634)"
ASSAULT,6,2016,TENDERLOIN,-122.4122498,37.78255633,"(37.782556330202, -122.412249767634)"
ASSAULT,6,2016,TENDERLOIN,-122.4122498,37.78255633,"(37.782556330202, -122.412249767634)"
ASSAULT,8,2016,TENDERLOIN,-122.4122498,37.78255633,"(37.782556330202, -122.412249767634)"
ASSAULT,10,2016,TENDERLOIN,-122.4163494,37.78255696,"(37.7825569563078, -122.416349428183)"
ASSAULT,3,2016,TENDERLOIN,-122.4163494,37.78255696,"(37.7825569563078, -122.416349428183)"
ASSAULT,10,2016,TENDERLOIN,-122.4163494,37.78255696,"(37.7825569563078, -122.416349428183)"
ASSAULT,10,2016,PARK,-122.438886,37.78255866,"(37.7825586616359, -122.438885953102)"
ASSAULT,10,2016,PARK,-122.438886,37.78255866,"(37.7825586616359, -122.438885953102)"
ASSAULT,10,2016,PARK,-122.438886,37.78255866,"(37.7825586616359, -122.438885953102)"
ASSAULT,2,2016,SOUTHERN,-122.3952377,37.78257107,"(37.7825710705311, -122.395237696668)"
ASSAULT,1,2016,TENDERLOIN,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
ASSAULT,3,2016,TENDERLOIN,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
ASSAULT,10,2016,TENDERLOIN,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
ASSAULT,11,2016,TENDERLOIN,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
ASSAULT,5,2016,TENDERLOIN,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
ASSAULT,5,2016,TENDERLOIN,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
